"id","year","state_name","state_code","district_name","district_code","registration_circles","murder_with_rape_gang_rape","dowry_deaths","abetment_to_suicide_of_women","miscarriage","acid_attack","attempt_to_acid_attack","cruelty_by_husband_or_his_relatives","kidnapping_and_abduction","kidnapping_abduction_in_order_to_murder","kidnapping_for_ransom","kidnp_and_abductn_of_women_above_18_for_marrg","kidnp_and_abductn_of_girls_below_18_for_marrg","procuration_of_minor_girls","importation_of_girls_from_foreign","kidnapping_and_abduction_of_women_others","human_trafficking","selling_of_minor_girls","buying_of_minor_girls","rape_women_above_18","rape_girls_below_18","attempt_to_commit_rape_above_18","attempt_to_commit_rape_girls_below_18","assault_on_womenabove_18","assault_on_women_below_18","insult_to_the_modesty_of_women_above_18","insult_to_the_modesty_of_women_below_18","dowry_prohibition","procuring_inducing_children_for_the_sake_of_prostitution","detaining_a_prsn_in_premises_where_prost_is_carried","prostitution_in_or_in_the_vicinity_of_public_places","seducing_or_soliciting_for_purpose_of_prostitution","other_sections_under_itp_act","protection_of_women_from_domestic_violence","publshng_or_transmitting_of_sexually_explicit_mtrl","other_women_centric_cyber_crimes","child_rape","sexual_assault_of_children","child_sexual_harassment","use_of_child_for_pornography","offences_of_pocso_act","pocso_act_unnatural_offences","indecent_representation_of_women"
1659,"2019","Arunachal Pradesh","12","Dibang Valley","230","Dibang Valley",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1660,"2019","Arunachal Pradesh","12","East Kameng","231","Kameng East",0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1661,"2019","Arunachal Pradesh","12","West Kameng","242","Kameng West",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1662,"2019","Arunachal Pradesh","12","Kurung Kumey","233","Kurung Kumey",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1663,"2019","Arunachal Pradesh","12","Lohit","234","Lohit",0.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664,"2019","Arunachal Pradesh","12","Longding","666","Longding",0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665,"2019","Arunachal Pradesh","12","Lower Dibang Valley","235","Lower Dibang Valley",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1666,"2019","Arunachal Pradesh","12","Papum Pare","237","Papum Pare City",0.0,0.0,1.0,0.0,0.0,0.0,23.0,25.0,0.0,"",3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,1.0,1.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0
1667,"2019","Arunachal Pradesh","12","Papum Pare","237","Papum Pare Rural",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1668,"2019","Arunachal Pradesh","12","Lower Subansiri","236","Subansiri Lower",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1669,"2019","Arunachal Pradesh","12","Upper Subansiri","241","Subansiri Upper",0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1670,"2019","Arunachal Pradesh","12","Tawang","238","Tawang",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1671,"2019","Arunachal Pradesh","12","Tirap","239","Tirap",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1672,"2019","Arunachal Pradesh","12","Namsai","678","Namsai",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1673,"2019","Arunachal Pradesh","12","Siang","679","Siang",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1674,"2019","Arunachal Pradesh","12","Kamle","718","Kamle",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1675,"2019","Arunachal Pradesh","12","Kra Daadi","677","Kra Dadi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676,"2019","Arunachal Pradesh","12","Lower Siang","719","Lower Siang",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1677,"2019","Arunachal Pradesh","12","Leparada","724","Leparada",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1678,"2019","Arunachal Pradesh","12","Shi Yomi","725","Shiyomi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1679,"2019","Assam","18","Kamrup Metro","618","Bieo",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,"2019","Assam","18","Barpeta","280","Barpeta",0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"",270.0,0.0,73.0,0.0,0.0,15.0,0.0,0.0,137.0,120.0,0.0,0.0,557.0,0.0,0.0,0.0,994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,12.0,0.0,0.0,0.0,0.0,0.0
1681,"2019","Assam","18","Baksa","616","Baksa",0.0,5.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,"",99.0,0.0,41.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,11.0,0.0,108.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,17.0,0.0,0.0,2.0,0.0,0.0
1682,"2019","Assam","18","Bongaigaon","281","Bongaigaon",0.0,3.0,0.0,0.0,0.0,0.0,319.0,13.0,2.0,"",107.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,25.0,0.0,114.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,9.0,6.0,0.0,0.0,0.0,0.0
1683,"2019","Assam","18","Kamrup Metro","618","Cid",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684,"2019","Assam","18","Cachar","282","Cachar",0.0,20.0,3.0,0.0,0.0,0.0,664.0,21.0,0.0,"",0.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,1.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
1685,"2019","Assam","18","Chirang","612","Chirang",0.0,5.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,"",108.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,0.0,1.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
1686,"2019","Assam","18","Darrang","283","Darrang",0.0,15.0,0.0,0.0,0.0,0.0,664.0,45.0,0.0,"",183.0,0.0,0.0,0.0,49.0,7.0,0.0,0.0,97.0,63.0,33.0,0.0,248.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,48.0,10.0,6.0,0.0,0.0,0.0,0.0
1687,"2019","Assam","18","Dhemaji","284","Dhemaji",0.0,6.0,4.0,0.0,0.0,0.0,139.0,3.0,0.0,"",57.0,0.0,13.0,0.0,6.0,1.0,0.0,0.0,27.0,26.0,3.0,0.0,83.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,12.0,0.0,0.0,0.0,0.0,0.0
1688,"2019","Assam","18","Dhubri","285","Dhubri",0.0,12.0,0.0,1.0,0.0,0.0,1230.0,29.0,0.0,"",169.0,0.0,98.0,0.0,151.0,2.0,0.0,0.0,111.0,0.0,98.0,0.0,716.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,105.0,26.0,20.0,0.0,0.0,0.0,0.0
1689,"2019","Assam","18","Dibrugarh","286","Dibrugarh",0.0,6.0,0.0,0.0,0.0,0.0,396.0,0.0,0.0,"",194.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,41.0,0.0,4.0,0.0,81.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,53.0,19.0,3.0,0.0,0.0,0.0,0.0
1690,"2019","Assam","18","Kamrup Metro","618","Grp",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",4.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1691,"2019","Assam","18","Goalpara","287","Goalpara",0.0,6.0,0.0,0.0,0.0,0.0,394.0,0.0,0.0,"",41.0,0.0,90.0,0.0,80.0,4.0,0.0,0.0,40.0,0.0,19.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,16.0,0.0,0.0,0.0,0.0
1692,"2019","Assam","18","Golaghat","288","Golaghat",0.0,5.0,0.0,0.0,0.0,0.0,406.0,55.0,0.0,"",184.0,0.0,8.0,0.0,19.0,4.0,0.0,0.0,34.0,36.0,6.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,14.0,1.0,0.0,0.0,0.0,0.0
1693,"2019","Assam","18","Kamrup Metro","618","Guwahati City",1.0,8.0,8.0,0.0,0.0,1.0,878.0,133.0,0.0,"",267.0,0.0,35.0,0.0,38.0,17.0,2.0,0.0,72.0,0.0,11.0,0.0,342.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,162.0,51.0,41.0,19.0,0.0,0.0,0.0,0.0
1694,"2019","Assam","18","Hailakandi","289","Hailakandi",0.0,6.0,0.0,0.0,0.0,0.0,436.0,0.0,0.0,"",112.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,23.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0,4.0,0.0,0.0,0.0,0.0
1695,"2019","Assam","18","West Karbi Anglong","710","Hamren",0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,"2019","Assam","18","Jorhat","290","Jorhat",0.0,0.0,0.0,0.0,0.0,0.0,618.0,0.0,0.0,"",147.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,20.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,13.0,8.0,0.0,6.0,0.0,0.0
1697,"2019","Assam","18","Kamrup","291","Kamrup",5.0,10.0,0.0,0.0,0.0,0.0,553.0,59.0,7.0,"",124.0,0.0,0.0,0.0,167.0,10.0,0.0,0.0,130.0,37.0,17.0,0.0,271.0,0.0,330.0,11.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,65.0,26.0,6.0,1.0,0.0,0.0,0.0
1698,"2019","Assam","18","Karbi Anglong","292","Karbi Anglong",0.0,0.0,1.0,0.0,0.0,0.0,66.0,0.0,0.0,"",12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,5.0,1.0,0.0,0.0,0.0
1699,"2019","Assam","18","Karimganj","293","Karimganj",0.0,8.0,0.0,22.0,3.0,0.0,298.0,11.0,5.0,"",71.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,53.0,0.0,17.0,0.0,105.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,24.0,17.0,0.0,0.0,0.0,0.0,0.0
1700,"2019","Assam","18","Kokrajhar","294","Kokrajhar",3.0,3.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,"",12.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,36.0,9.0,0.0,0.0,84.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,36.0,8.0,4.0,0.0,0.0,0.0,0.0
1701,"2019","Assam","18","Lakhimpur","295","Lakhimpur",0.0,3.0,3.0,0.0,0.0,0.0,558.0,22.0,0.0,"",94.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,52.0,0.0,10.0,0.0,63.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,24.0,10.0,5.0,0.0,0.0,0.0,0.0
1702,"2019","Assam","18","Marigaon","296","Morigaon",0.0,0.0,0.0,0.0,0.0,0.0,549.0,62.0,0.0,"",100.0,0.0,151.0,0.0,17.0,11.0,0.0,0.0,69.0,0.0,28.0,0.0,45.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,10.0,15.0,0.0,0.0,0.0,0.0
1703,"2019","Assam","18","Dima Hasao","299","Dima Hasao",0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,"",4.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0
1704,"2019","Assam","18","Nagaon","297","Nagaon",0.0,0.0,3.0,0.0,2.0,1.0,972.0,103.0,10.0,"",130.0,0.0,147.0,0.0,216.0,6.0,0.0,0.0,110.0,0.0,23.0,0.0,233.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
1705,"2019","Assam","18","Nalbari","298","Nalbari",0.0,1.0,11.0,0.0,0.0,0.0,268.0,0.0,0.0,"",91.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,77.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
1706,"2019","Assam","18","Kamrup Metro","618","Rpo",0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,"",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1707,"2019","Assam","18","Kamrup Metro","618","Sou",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1708,"2019","Assam","18","Kamrup Metro","618","Stf",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709,"2019","Assam","18","Sivasagar","300","Sibsagar",0.0,1.0,0.0,0.0,0.0,0.0,345.0,153.0,0.0,"",232.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,20.0,103.0,10.0,0.0,131.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,26.0,12.0,9.0,0.0,0.0,0.0,0.0
1710,"2019","Assam","18","Sonitpur","301","Sonitpur",0.0,0.0,0.0,0.0,0.0,0.0,462.0,82.0,0.0,"",165.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,36.0,45.0,0.0,0.0,50.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,19.0,0.0,0.0,0.0,0.0,0.0
1711,"2019","Assam","18","Tinsukia","302","Tinsukia",0.0,5.0,9.0,0.0,0.0,1.0,292.0,0.0,0.0,"",126.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,69.0,107.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,50.0,12.0,7.0,0.0,0.0,0.0,0.0
1712,"2019","Assam","18","Udalguri","617","Udalguri",5.0,3.0,0.0,0.0,0.0,0.0,83.0,8.0,0.0,"",97.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,30.0,0.0,4.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
1713,"2019","Assam","18","Tinsukia","302","Sadia",0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,"",0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1714,"2019","Assam","18","Majuli","706","Majuli",0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,"",8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
1715,"2019","Assam","18","Biswanath","705","Biswanath",0.0,2.0,1.0,0.0,0.0,0.0,177.0,0.0,0.0,"",21.0,0.0,39.0,0.0,25.0,17.0,0.0,0.0,30.0,0.0,5.0,0.0,71.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0
1716,"2019","Assam","18","Hojai","709","Hojai",6.0,5.0,4.0,0.0,0.0,0.0,570.0,54.0,0.0,"",114.0,0.0,40.0,0.0,31.0,3.0,0.0,0.0,52.0,0.0,16.0,0.0,231.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,38.0,13.0,8.0,0.0,0.0,0.0,0.0
1717,"2019","Assam","18","South Salmara Mancachar","707","South Salmara",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,19.0,36.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
1718,"2019","Assam","18","Charaideo","708","Charaideo",6.0,3.0,6.0,0.0,0.0,0.0,78.0,0.0,0.0,"",18.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,27.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0
1719,"2019","Bihar","10","Araria","188","Araria",1.0,12.0,0.0,0.0,0.0,0.0,60.0,27.0,0.0,"",100.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,25.0,84.0,0.0,0.0,3.0,0.0,0.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
1720,"2019","Bihar","10","Arwal","611","Arwal",0.0,8.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,"",15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,0.0,5.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0
1721,"2019","Bihar","10","Aurangabad","189","Aurangabad",0.0,27.0,0.0,0.0,0.0,0.0,32.0,17.0,1.0,"",17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,2.0,0.0,0.0,0.0,0.0
1722,"2019","Bihar","10","Pashchim Champaran","211","Bagaha",0.0,6.0,0.0,0.0,0.0,0.0,27.0,6.0,0.0,"",62.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
1723,"2019","Bihar","10","Banka","190","Banka",0.0,18.0,0.0,0.0,0.0,0.0,32.0,12.0,0.0,"",72.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
1724,"2019","Bihar","10","Begusarai","191","Begusarai",0.0,20.0,0.0,0.0,0.0,0.0,20.0,8.0,0.0,"",7.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,10.0,115.0,17.0,0.0,12.0,0.0,3.0,0.0,62.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0
1725,"2019","Bihar","10","Pashchim Champaran","211","Bettiah",0.0,34.0,0.0,0.0,0.0,0.0,56.0,34.0,0.0,"",25.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,11.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,48.0,0.0,0.0,0.0
1726,"2019","Bihar","10","Bhagalpur","192","Bhagalpur",0.0,16.0,0.0,0.0,1.0,0.0,99.0,24.0,0.0,"",106.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,33.0,137.0,11.0,0.0,6.0,0.0,0.0,0.0,190.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,26.0,4.0,0.0,0.0,0.0,0.0
